Wall vel: 0.03125
1.000000	0.392988
1.015075	0.389337
1.030301	0.385682
1.045678	0.382067
1.061208	0.378415
1.076891	0.374808
1.092727	0.371257
1.108718	0.367685
1.124864	0.364093
1.141166	0.360548
1.157625	0.357121
1.174241	0.353731
1.191016	0.350398
1.207950	0.347125
1.225043	0.343815
1.242297	0.340626
1.259712	0.337446
1.277289	0.334412
1.295029	0.331356
1.312932	0.328304
1.331000	0.325368
1.349233	0.322446
1.367631	0.319579
1.386196	0.316726
1.404928	0.313900
1.423828	0.311086
1.442897	0.308362
1.462135	0.305631
1.481544	0.302954
1.501124	0.300320
1.520875	0.297710
1.540799	0.295126
1.560896	0.292593
1.581167	0.290079
1.601613	0.287597
1.622234	0.285175
1.643032	0.282764
1.664007	0.280415
1.685159	0.278063
1.706490	0.275778
1.728000	0.273462
1.749690	0.271173
1.771561	0.268913
1.793613	0.266726
1.815848	0.264561
1.838266	0.262437
1.860867	0.260284
1.883653	0.258177
1.906624	0.256099
1.929781	0.254067
1.953125	0.252061
1.976656	0.250058
2.000376	0.248069
2.024285	0.246122
2.048383	0.244181
2.072672	0.242282
2.097152	0.240420
2.121824	0.238551
2.146689	0.236699
2.171747	0.234882
2.197000	0.233059
2.222448	0.231259
2.248091	0.229495
2.273931	0.227729
2.299968	0.226000
2.326203	0.224317
2.352637	0.222636
2.379270	0.220949
2.406104	0.219310
2.433139	0.217689
2.460375	0.216101
2.487814	0.214528
2.515456	0.212963
2.543302	0.211442
2.571353	0.209912
2.599609	0.208380
2.628072	0.206877
2.656742	0.205403
2.685619	0.203912
2.714705	0.202449
2.744000	0.201028
2.773505	0.199594
2.803221	0.198144
2.833148	0.196716
2.863288	0.195358
2.893641	0.194003
2.924207	0.192696
2.954988	0.191337
2.985984	0.190039
3.017196	0.188716
3.048625	0.187416
3.080271	0.186120
3.112136	0.184860
3.144220	0.183582
3.176523	0.182335
3.209047	0.181107
3.241792	0.179886
3.274759	0.178660
3.307949	0.177441
3.341362	0.176285
3.375000	0.175098
3.408863	0.173961
3.442951	0.172807
3.477266	0.171658
3.511808	0.170554
3.546578	0.169437
3.581577	0.168342
3.616805	0.167224
3.652264	0.166141
3.687954	0.165075
3.723875	0.164005
3.760029	0.162933
3.796416	0.161886
3.833037	0.160879
3.869893	0.159878
3.906984	0.158870
3.944312	0.157868
3.981877	0.156856
4.019679	0.155875
4.057720	0.154942
4.096000	0.153974
4.134520	0.152995
4.173281	0.152056
4.212283	0.151116
4.251528	0.150209
4.291016	0.149300
4.330747	0.148383
4.370723	0.147510
4.410944	0.146615
4.451411	0.145750
4.492125	0.144867
4.533086	0.143959
4.574296	0.143100
4.615755	0.142232
4.657463	0.141368
4.699422	0.140494
4.741632	0.139670
4.784094	0.138825
4.826809	0.137992
4.869777	0.137188
4.913000	0.136375
4.956478	0.135585
5.000211	0.134817
5.044201	0.134027
5.088448	0.133258
5.132953	0.132489
5.177717	0.131718
5.222740	0.130938
5.268024	0.130196
5.313569	0.129482
5.359375	0.128746
5.405444	0.128024
5.451776	0.127295
5.498372	0.126590
5.545233	0.125875
5.592359	0.125167
5.639752	0.124482
5.687412	0.123782
5.735339	0.123088
5.783535	0.122395
5.832000	0.121736
5.880735	0.121057
5.929741	0.120389
5.979018	0.119719
6.028568	0.119067
6.078391	0.118408
6.128487	0.117762
6.178858	0.117154
6.229504	0.116525
6.280426	0.115893
6.331625	0.115240
6.383101	0.114622
6.434856	0.114002
6.486890	0.113409
6.539203	0.112791
6.591797	0.112190
6.644672	0.111581
6.697829	0.110986
6.751269	0.110405
6.804992	0.109836
6.859000	0.109256
6.913293	0.108671
6.967871	0.108113
7.022736	0.107530
7.077888	0.106986
7.133328	0.106422
7.189057	0.105900
7.245075	0.105355
7.301384	0.104809
7.357984	0.104258
7.414875	0.103719
7.472059	0.103210
7.529536	0.102687
7.587307	0.102179
7.645373	0.101677
7.703734	0.101158
7.762392	0.100661
7.821347	0.100144
7.880599	0.099652
7.940150	0.099141
