Wall vel: 1
1.000000	0.392752
1.015075	0.392614
1.030301	0.392412
1.045678	0.392216
1.061208	0.392132
1.076891	0.392010
1.092727	0.391795
1.108718	0.391698
1.124864	0.391581
1.141166	0.391423
1.157625	0.391280
1.174241	0.391114
1.191016	0.390983
1.207950	0.390805
1.225043	0.390648
1.242297	0.390477
1.259712	0.390353
1.277289	0.390200
1.295029	0.390074
1.312932	0.389929
1.331000	0.389741
1.349233	0.389640
1.367631	0.389491
1.386196	0.389333
1.404928	0.389139
1.423828	0.388989
1.442897	0.388894
1.462135	0.388761
1.481544	0.388633
1.501124	0.388509
1.520875	0.388360
1.540799	0.388252
1.560896	0.388045
1.581167	0.387877
1.601613	0.387692
1.622234	0.387615
1.643032	0.387461
1.664007	0.387313
1.685159	0.387161
1.706490	0.386986
1.728000	0.386817
1.749690	0.386652
1.771561	0.386521
1.793613	0.386377
1.815848	0.386195
1.838266	0.386039
1.860867	0.385876
1.883653	0.385772
1.906624	0.385592
1.929781	0.385451
1.953125	0.385297
1.976656	0.385188
2.000376	0.385043
2.024285	0.384915
2.048383	0.384801
2.072672	0.384664
2.097152	0.384530
2.121824	0.384380
2.146689	0.384242
2.171747	0.384123
2.197000	0.383994
2.222448	0.383869
2.248091	0.383709
2.273931	0.383620
2.299968	0.383546
2.326203	0.383420
2.352637	0.383235
2.379270	0.383105
2.406104	0.383018
2.433139	0.382933
2.460375	0.382772
2.487814	0.382591
2.515456	0.382451
2.543302	0.382382
2.571353	0.382211
2.599609	0.382058
2.628072	0.381927
2.656742	0.381774
2.685619	0.381640
2.714705	0.381442
2.744000	0.381310
2.773505	0.381131
2.803221	0.381009
2.833148	0.380868
2.863288	0.380754
2.893641	0.380587
2.924207	0.380427
2.954988	0.380358
2.985984	0.380181
3.017196	0.380054
3.048625	0.379902
3.080271	0.379657
3.112136	0.379557
3.144220	0.379414
3.176523	0.379239
3.209047	0.379087
3.241792	0.378972
3.274759	0.378891
3.307949	0.378741
3.341362	0.378566
3.375000	0.378419
3.408863	0.378220
3.442951	0.378049
3.477266	0.377881
3.511808	0.377726
3.546578	0.377577
3.581577	0.377439
3.616805	0.377286
3.652264	0.377151
3.687954	0.376999
3.723875	0.376839
3.760029	0.376699
3.796416	0.376611
3.833037	0.376490
3.869893	0.376339
3.906984	0.376147
3.944312	0.376022
3.981877	0.375851
4.019679	0.375751
4.057720	0.375620
4.096000	0.375487
4.134520	0.375316
4.173281	0.375113
4.212283	0.374976
4.251528	0.374857
4.291016	0.374729
4.330747	0.374642
4.370723	0.374502
4.410944	0.374369
4.451411	0.374188
4.492125	0.374047
4.533086	0.373944
4.574296	0.373710
4.615755	0.373601
4.657463	0.373446
4.699422	0.373303
4.741632	0.373194
4.784094	0.373021
4.826809	0.372865
4.869777	0.372731
4.913000	0.372537
4.956478	0.372329
5.000211	0.372146
5.044201	0.371983
5.088448	0.371789
5.132953	0.371642
5.177717	0.371479
5.222740	0.371401
5.268024	0.371254
5.313569	0.371088
5.359375	0.370961
5.405444	0.370799
5.451776	0.370669
5.498372	0.370525
5.545233	0.370438
5.592359	0.370341
5.639752	0.370306
5.687412	0.370173
5.735339	0.370026
5.783535	0.369836
5.832000	0.369675
5.880735	0.369560
5.929741	0.369429
5.979018	0.369278
6.028568	0.369123
6.078391	0.368988
6.128487	0.368844
6.178858	0.368690
6.229504	0.368591
6.280426	0.368368
6.331625	0.368225
6.383101	0.368090
6.434856	0.367924
6.486890	0.367784
6.539203	0.367619
6.591797	0.367454
6.644672	0.367287
6.697829	0.367136
6.751269	0.367029
6.804992	0.366836
6.859000	0.366674
6.913293	0.366516
6.967871	0.366408
7.022736	0.366248
7.077888	0.366072
7.133328	0.365977
7.189057	0.365806
7.245075	0.365652
7.301384	0.365496
7.357984	0.365383
7.414875	0.365242
7.472059	0.365127
7.529536	0.364983
7.587307	0.364852
7.645373	0.364701
7.703734	0.364579
7.762392	0.364458
7.821347	0.364335
7.880599	0.364210
7.940150	0.364067
